,location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
5200,3394396,Nairobi CMR,pm25,13.1,µg/m³,2025-05-11T02:00:00Z,2025-05-11T05:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5201,3394396,Nairobi CMR,pm25,14.1,µg/m³,2025-05-11T03:00:00Z,2025-05-11T06:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5202,3394396,Nairobi CMR,pm25,18.2,µg/m³,2025-05-11T04:00:00Z,2025-05-11T07:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5203,3394396,Nairobi CMR,pm25,13.7,µg/m³,2025-05-11T05:00:00Z,2025-05-11T08:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5204,3394396,Nairobi CMR,pm25,9.4,µg/m³,2025-05-11T06:00:00Z,2025-05-11T09:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5205,3394396,Nairobi CMR,pm25,10.7,µg/m³,2025-05-11T07:00:00Z,2025-05-11T10:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5206,3394396,Nairobi CMR,pm25,12.7,µg/m³,2025-05-11T08:00:00Z,2025-05-11T11:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5207,3394396,Nairobi CMR,pm25,12.5,µg/m³,2025-05-11T09:00:00Z,2025-05-11T12:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5208,3394396,Nairobi CMR,pm25,22.9,µg/m³,2025-05-11T10:00:00Z,2025-05-11T13:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5209,3394396,Nairobi CMR,pm25,34.9,µg/m³,2025-05-11T11:00:00Z,2025-05-11T14:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5210,3394396,Nairobi CMR,pm25,36.9,µg/m³,2025-05-11T12:00:00Z,2025-05-11T15:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5211,3394396,Nairobi CMR,pm25,22.9,µg/m³,2025-05-11T13:00:00Z,2025-05-11T16:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5212,3394396,Nairobi CMR,pm25,9.8,µg/m³,2025-05-11T14:00:00Z,2025-05-11T17:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5213,3394396,Nairobi CMR,pm25,10.9,µg/m³,2025-05-11T15:00:00Z,2025-05-11T18:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5214,3394396,Nairobi CMR,pm25,14.4,µg/m³,2025-05-11T16:00:00Z,2025-05-11T19:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5215,3394396,Nairobi CMR,pm25,31.3,µg/m³,2025-05-11T17:00:00Z,2025-05-11T20:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5216,3394396,Nairobi CMR,pm25,30.5,µg/m³,2025-05-11T18:00:00Z,2025-05-11T21:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5217,3394396,Nairobi CMR,pm25,28.7,µg/m³,2025-05-11T19:00:00Z,2025-05-11T22:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5218,3394396,Nairobi CMR,pm25,30.6,µg/m³,2025-05-11T20:00:00Z,2025-05-11T23:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5219,3394396,Nairobi CMR,pm25,32.4,µg/m³,2025-05-11T21:00:00Z,2025-05-12T00:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5220,3394396,Nairobi CMR,pm25,26.7,µg/m³,2025-05-11T22:00:00Z,2025-05-12T01:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5221,3394396,Nairobi CMR,pm25,23.3,µg/m³,2025-05-11T23:00:00Z,2025-05-12T02:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5222,3394396,Nairobi CMR,pm25,25.6,µg/m³,2025-05-12T00:00:00Z,2025-05-12T03:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5223,3394396,Nairobi CMR,pm25,23.7,µg/m³,2025-05-12T01:00:00Z,2025-05-12T04:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5224,3394396,Nairobi CMR,pm25,11.9,µg/m³,2025-05-12T02:00:00Z,2025-05-12T05:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5225,3394396,Nairobi CMR,pm25,14.3,µg/m³,2025-05-12T03:00:00Z,2025-05-12T06:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5226,3394396,Nairobi CMR,pm25,23.4,µg/m³,2025-05-12T04:00:00Z,2025-05-12T07:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5227,3394396,Nairobi CMR,pm25,21.0,µg/m³,2025-05-12T05:00:00Z,2025-05-12T08:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5228,3394396,Nairobi CMR,pm25,17.4,µg/m³,2025-05-12T06:00:00Z,2025-05-12T09:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5229,3394396,Nairobi CMR,pm25,17.6,µg/m³,2025-05-12T07:00:00Z,2025-05-12T10:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5230,3394396,Nairobi CMR,pm25,13.4,µg/m³,2025-05-12T08:00:00Z,2025-05-12T11:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5231,3394396,Nairobi CMR,pm25,15.4,µg/m³,2025-05-12T09:00:00Z,2025-05-12T12:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5232,3394396,Nairobi CMR,pm25,14.4,µg/m³,2025-05-12T10:00:00Z,2025-05-12T13:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5233,3394396,Nairobi CMR,pm25,13.6,µg/m³,2025-05-12T11:00:00Z,2025-05-12T14:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5234,3394396,Nairobi CMR,pm25,12.9,µg/m³,2025-05-12T12:00:00Z,2025-05-12T15:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5235,3394396,Nairobi CMR,pm25,14.1,µg/m³,2025-05-12T13:00:00Z,2025-05-12T16:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5236,3394396,Nairobi CMR,pm25,18.5,µg/m³,2025-05-12T14:00:00Z,2025-05-12T17:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5237,3394396,Nairobi CMR,pm25,19.8,µg/m³,2025-05-12T15:00:00Z,2025-05-12T18:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5238,3394396,Nairobi CMR,pm25,23.9,µg/m³,2025-05-12T16:00:00Z,2025-05-12T19:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5239,3394396,Nairobi CMR,pm25,20.7,µg/m³,2025-05-12T17:00:00Z,2025-05-12T20:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5240,3394396,Nairobi CMR,pm25,16.4,µg/m³,2025-05-12T18:00:00Z,2025-05-12T21:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5241,3394396,Nairobi CMR,pm25,17.6,µg/m³,2025-05-12T19:00:00Z,2025-05-12T22:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5242,3394396,Nairobi CMR,pm25,14.7,µg/m³,2025-05-12T20:00:00Z,2025-05-12T23:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5243,3394396,Nairobi CMR,pm25,19.1,µg/m³,2025-05-12T21:00:00Z,2025-05-13T00:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5244,3394396,Nairobi CMR,pm25,18.4,µg/m³,2025-05-12T22:00:00Z,2025-05-13T01:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5245,3394396,Nairobi CMR,pm25,19.5,µg/m³,2025-05-12T23:00:00Z,2025-05-13T02:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5246,3394396,Nairobi CMR,pm25,21.6,µg/m³,2025-05-13T00:00:00Z,2025-05-13T03:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5247,3394396,Nairobi CMR,pm25,23.2,µg/m³,2025-05-13T01:00:00Z,2025-05-13T04:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5248,3394396,Nairobi CMR,pm25,22.5,µg/m³,2025-05-13T02:00:00Z,2025-05-13T05:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5249,3394396,Nairobi CMR,pm25,20.8,µg/m³,2025-05-13T03:00:00Z,2025-05-13T06:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5250,3394396,Nairobi CMR,pm25,22.6,µg/m³,2025-05-13T04:00:00Z,2025-05-13T07:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5251,3394396,Nairobi CMR,pm25,33.2,µg/m³,2025-05-13T05:00:00Z,2025-05-13T08:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5252,3394396,Nairobi CMR,pm25,24.9,µg/m³,2025-05-13T06:00:00Z,2025-05-13T09:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5253,3394396,Nairobi CMR,pm25,15.6,µg/m³,2025-05-13T07:00:00Z,2025-05-13T10:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5254,3394396,Nairobi CMR,pm25,13.7,µg/m³,2025-05-13T08:00:00Z,2025-05-13T11:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5255,3394396,Nairobi CMR,pm25,11.5,µg/m³,2025-05-13T09:00:00Z,2025-05-13T12:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5256,3394396,Nairobi CMR,pm25,12.4,µg/m³,2025-05-13T10:00:00Z,2025-05-13T13:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5257,3394396,Nairobi CMR,pm25,9.6,µg/m³,2025-05-13T11:00:00Z,2025-05-13T14:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5258,3394396,Nairobi CMR,pm25,12.2,µg/m³,2025-05-13T12:00:00Z,2025-05-13T15:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5259,3394396,Nairobi CMR,pm25,9.2,µg/m³,2025-05-13T13:00:00Z,2025-05-13T16:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5260,3394396,Nairobi CMR,pm25,13.1,µg/m³,2025-05-13T14:00:00Z,2025-05-13T17:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5261,3394396,Nairobi CMR,pm25,20.4,µg/m³,2025-05-13T15:00:00Z,2025-05-13T18:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5262,3394396,Nairobi CMR,pm25,14.6,µg/m³,2025-05-13T16:00:00Z,2025-05-13T19:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5263,3394396,Nairobi CMR,pm25,16.7,µg/m³,2025-05-13T17:00:00Z,2025-05-13T20:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5264,3394396,Nairobi CMR,pm25,10.7,µg/m³,2025-05-13T18:00:00Z,2025-05-13T21:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5265,3394396,Nairobi CMR,pm25,19.5,µg/m³,2025-05-13T19:00:00Z,2025-05-13T22:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5266,3394396,Nairobi CMR,pm25,16.9,µg/m³,2025-05-13T20:00:00Z,2025-05-13T23:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5267,3394396,Nairobi CMR,pm25,6.7,µg/m³,2025-05-13T21:00:00Z,2025-05-14T00:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5268,3394396,Nairobi CMR,pm25,6.9,µg/m³,2025-05-13T22:00:00Z,2025-05-14T01:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5269,3394396,Nairobi CMR,pm25,6.9,µg/m³,2025-05-13T23:00:00Z,2025-05-14T02:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5270,3394396,Nairobi CMR,pm25,7.5,µg/m³,2025-05-14T00:00:00Z,2025-05-14T03:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5271,3394396,Nairobi CMR,pm25,24.4,µg/m³,2025-03-23T01:00:00Z,2025-03-23T04:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5272,3394396,Nairobi CMR,pm25,23.7,µg/m³,2025-03-23T02:00:00Z,2025-03-23T05:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5273,3394396,Nairobi CMR,pm25,15.8,µg/m³,2025-03-23T03:00:00Z,2025-03-23T06:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5274,3394396,Nairobi CMR,pm25,17.1,µg/m³,2025-03-23T04:00:00Z,2025-03-23T07:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5275,3394396,Nairobi CMR,pm25,14.8,µg/m³,2025-03-23T05:00:00Z,2025-03-23T08:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5276,3394396,Nairobi CMR,pm25,12.5,µg/m³,2025-03-23T06:00:00Z,2025-03-23T09:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5277,3394396,Nairobi CMR,pm25,12.4,µg/m³,2025-03-23T07:00:00Z,2025-03-23T10:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5278,3394396,Nairobi CMR,pm25,14.4,µg/m³,2025-03-23T08:00:00Z,2025-03-23T11:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5279,3394396,Nairobi CMR,pm25,15.6,µg/m³,2025-03-23T09:00:00Z,2025-03-23T12:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5280,3394396,Nairobi CMR,pm25,14.6,µg/m³,2025-03-23T10:00:00Z,2025-03-23T13:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5281,3394396,Nairobi CMR,pm25,12.6,µg/m³,2025-03-23T11:00:00Z,2025-03-23T14:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5282,3394396,Nairobi CMR,pm25,11.3,µg/m³,2025-03-23T12:00:00Z,2025-03-23T15:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5283,3394396,Nairobi CMR,pm25,11.7,µg/m³,2025-03-23T13:00:00Z,2025-03-23T16:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5284,3394396,Nairobi CMR,pm25,11.5,µg/m³,2025-03-23T14:00:00Z,2025-03-23T17:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5285,3394396,Nairobi CMR,pm25,9.5,µg/m³,2025-03-23T15:00:00Z,2025-03-23T18:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5286,3394396,Nairobi CMR,pm25,11.4,µg/m³,2025-03-23T16:00:00Z,2025-03-23T19:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5287,3394396,Nairobi CMR,pm25,25.2,µg/m³,2025-03-23T17:00:00Z,2025-03-23T20:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5288,3394396,Nairobi CMR,pm25,31.7,µg/m³,2025-03-23T18:00:00Z,2025-03-23T21:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5289,3394396,Nairobi CMR,pm25,26.2,µg/m³,2025-03-23T19:00:00Z,2025-03-23T22:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5290,3394396,Nairobi CMR,pm25,10.1,µg/m³,2025-03-23T20:00:00Z,2025-03-23T23:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5291,3394396,Nairobi CMR,pm25,7.9,µg/m³,2025-03-23T21:00:00Z,2025-03-24T00:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5292,3394396,Nairobi CMR,pm25,12.1,µg/m³,2025-03-23T22:00:00Z,2025-03-24T01:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5293,3394396,Nairobi CMR,pm25,12.7,µg/m³,2025-03-23T23:00:00Z,2025-03-24T02:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5294,3394396,Nairobi CMR,pm25,13.2,µg/m³,2025-03-24T00:00:00Z,2025-03-24T03:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5295,3394396,Nairobi CMR,pm25,14.7,µg/m³,2025-03-24T01:00:00Z,2025-03-24T04:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5296,3394396,Nairobi CMR,pm25,12.7,µg/m³,2025-03-24T02:00:00Z,2025-03-24T05:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5297,3394396,Nairobi CMR,pm25,14.7,µg/m³,2025-03-24T03:00:00Z,2025-03-24T06:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5298,3394396,Nairobi CMR,pm25,16.9,µg/m³,2025-03-24T04:00:00Z,2025-03-24T07:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5299,3394396,Nairobi CMR,pm25,15.4,µg/m³,2025-03-24T05:00:00Z,2025-03-24T08:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5300,3394396,Nairobi CMR,pm25,11.4,µg/m³,2025-03-24T06:00:00Z,2025-03-24T09:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5301,3394396,Nairobi CMR,pm25,12.0,µg/m³,2025-03-24T07:00:00Z,2025-03-24T10:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5302,3394396,Nairobi CMR,pm25,11.9,µg/m³,2025-03-24T08:00:00Z,2025-03-24T11:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5303,3394396,Nairobi CMR,pm25,13.0,µg/m³,2025-03-24T09:00:00Z,2025-03-24T12:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5304,3394396,Nairobi CMR,pm25,16.8,µg/m³,2025-03-24T10:00:00Z,2025-03-24T13:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5305,3394396,Nairobi CMR,pm25,16.1,µg/m³,2025-03-24T11:00:00Z,2025-03-24T14:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5306,3394396,Nairobi CMR,pm25,13.8,µg/m³,2025-03-24T12:00:00Z,2025-03-24T15:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5307,3394396,Nairobi CMR,pm25,15.9,µg/m³,2025-03-24T13:00:00Z,2025-03-24T16:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5308,3394396,Nairobi CMR,pm25,14.8,µg/m³,2025-03-24T14:00:00Z,2025-03-24T17:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5309,3394396,Nairobi CMR,pm25,15.3,µg/m³,2025-03-24T15:00:00Z,2025-03-24T18:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5310,3394396,Nairobi CMR,pm25,15.6,µg/m³,2025-03-24T16:00:00Z,2025-03-24T19:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5311,3394396,Nairobi CMR,pm25,16.1,µg/m³,2025-03-24T17:00:00Z,2025-03-24T20:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5312,3394396,Nairobi CMR,pm25,22.0,µg/m³,2025-03-24T18:00:00Z,2025-03-24T21:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5313,3394396,Nairobi CMR,pm25,22.1,µg/m³,2025-03-24T19:00:00Z,2025-03-24T22:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5314,3394396,Nairobi CMR,pm25,22.8,µg/m³,2025-03-24T20:00:00Z,2025-03-24T23:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5315,3394396,Nairobi CMR,pm25,29.3,µg/m³,2025-03-24T21:00:00Z,2025-03-25T00:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5316,3394396,Nairobi CMR,pm25,31.1,µg/m³,2025-03-24T22:00:00Z,2025-03-25T01:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5317,3394396,Nairobi CMR,pm25,32.1,µg/m³,2025-03-24T23:00:00Z,2025-03-25T02:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5318,3394396,Nairobi CMR,pm25,19.7,µg/m³,2025-03-25T00:00:00Z,2025-03-25T03:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5319,3394396,Nairobi CMR,pm25,10.6,µg/m³,2025-03-25T01:00:00Z,2025-03-25T04:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5320,3394396,Nairobi CMR,pm25,8.4,µg/m³,2025-03-25T02:00:00Z,2025-03-25T05:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5321,3394396,Nairobi CMR,pm25,10.2,µg/m³,2025-03-25T03:00:00Z,2025-03-25T06:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5322,3394396,Nairobi CMR,pm25,12.2,µg/m³,2025-03-25T04:00:00Z,2025-03-25T07:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5323,3394396,Nairobi CMR,pm25,8.2,µg/m³,2025-03-25T05:00:00Z,2025-03-25T08:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5324,3394396,Nairobi CMR,pm25,7.7,µg/m³,2025-03-25T06:00:00Z,2025-03-25T09:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5325,3394396,Nairobi CMR,pm25,10.2,µg/m³,2025-03-25T07:00:00Z,2025-03-25T10:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5326,3394396,Nairobi CMR,pm25,10.6,µg/m³,2025-03-25T08:00:00Z,2025-03-25T11:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5327,3394396,Nairobi CMR,pm25,7.7,µg/m³,2025-03-25T09:00:00Z,2025-03-25T12:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5328,3394396,Nairobi CMR,pm25,20.2,µg/m³,2025-03-25T10:00:00Z,2025-03-25T13:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5329,3394396,Nairobi CMR,pm25,9.8,µg/m³,2025-03-25T11:00:00Z,2025-03-25T14:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5330,3394396,Nairobi CMR,pm25,6.5,µg/m³,2025-03-25T12:00:00Z,2025-03-25T15:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5331,3394396,Nairobi CMR,pm25,8.7,µg/m³,2025-03-25T13:00:00Z,2025-03-25T16:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5332,3394396,Nairobi CMR,pm25,8.4,µg/m³,2025-03-25T14:00:00Z,2025-03-25T17:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5333,3394396,Nairobi CMR,pm25,9.1,µg/m³,2025-03-25T15:00:00Z,2025-03-25T18:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
5334,3394396,Nairobi CMR,pm25,11.8,µg/m³,2025-03-25T16:00:00Z,2025-03-25T19:00:00+03:00,Africa/Nairobi,-1.232511,36.81732,,,,Unknown Governmental Organization,AirNow
